task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
138	4d/20ccc9	1674413	NF_VEP:vep:splitVCF (136)	COMPLETED	0	2025-03-11 19:20:21.202	13m 40s	13m 39s	98.8%	27.6 MB	110.1 MB	11.7 GB	36.6 MB
140	24/0a0482	1682921	NF_VEP:vep:splitVCF (138)	COMPLETED	0	2025-03-11 19:34:01.310	13m 38s	13m 37s	98.8%	27.6 MB	110.1 MB	11.7 GB	36.4 MB
141	3d/2f2853	1691228	NF_VEP:vep:splitVCF (139)	COMPLETED	0	2025-03-11 19:47:39.448	13m 41s	13m 41s	98.8%	27.5 MB	110.1 MB	11.7 GB	37.1 MB
139	2a/f05e77	1699657	NF_VEP:vep:splitVCF (137)	COMPLETED	0	2025-03-11 20:01:20.981	13m 47s	13m 46s	98.8%	27.4 MB	110.1 MB	11.7 GB	36 MB
143	26/af5499	1708187	NF_VEP:vep:splitVCF (141)	COMPLETED	0	2025-03-11 20:15:08.078	13m 47s	13m 47s	98.8%	27.6 MB	110.1 MB	11.7 GB	37 MB
142	58/99fccf	1716895	NF_VEP:vep:splitVCF (140)	COMPLETED	0	2025-03-11 20:28:55.289	13m 52s	13m 51s	98.8%	27.9 MB	110.1 MB	11.7 GB	37 MB
144	7b/34821e	1725517	NF_VEP:vep:splitVCF (142)	COMPLETED	0	2025-03-11 20:42:47.615	13m 44s	13m 43s	98.8%	27.9 MB	110.1 MB	11.7 GB	36.9 MB
145	09/5a8ce8	1733845	NF_VEP:vep:splitVCF (143)	COMPLETED	0	2025-03-11 20:56:31.524	14m 2s	14m 2s	98.8%	27.9 MB	110.1 MB	11.7 GB	36.9 MB
147	3e/5313d0	1742512	NF_VEP:vep:splitVCF (145)	COMPLETED	0	2025-03-11 21:10:34.047	13m 49s	13m 48s	98.8%	27.9 MB	110.1 MB	11.7 GB	36.9 MB
148	c3/b46156	1751110	NF_VEP:vep:splitVCF (146)	COMPLETED	0	2025-03-11 21:24:23.262	13m 51s	13m 50s	98.8%	27.8 MB	110.1 MB	11.7 GB	36.2 MB
146	1d/435d98	1759700	NF_VEP:vep:splitVCF (144)	COMPLETED	0	2025-03-11 21:38:14.468	13m 54s	13m 53s	98.8%	27.9 MB	110.1 MB	11.7 GB	37.1 MB
149	82/bf0c7f	1768055	NF_VEP:vep:splitVCF (147)	COMPLETED	0	2025-03-11 21:52:08.162	13m 59s	13m 59s	98.8%	27.7 MB	110.1 MB	11.7 GB	36.5 MB
150	1d/6e6e0d	1776710	NF_VEP:vep:splitVCF (148)	COMPLETED	0	2025-03-11 22:06:07.426	14m 2s	14m 2s	98.8%	27.7 MB	110.1 MB	11.7 GB	36.2 MB
151	b0/0df4ca	1785314	NF_VEP:vep:splitVCF (149)	COMPLETED	0	2025-03-11 22:20:09.681	14m	14m	98.8%	27.8 MB	112.1 MB	11.7 GB	36.5 MB
152	84/78657b	1793961	NF_VEP:vep:splitVCF (150)	COMPLETED	0	2025-03-11 22:34:09.741	14m 3s	14m 2s	98.8%	27.9 MB	110.1 MB	11.7 GB	36.2 MB
153	84/38c26c	1802545	NF_VEP:vep:splitVCF (151)	COMPLETED	0	2025-03-11 22:48:12.421	14m 3s	14m 3s	98.8%	27.9 MB	110.1 MB	11.7 GB	36.6 MB
154	8e/dea480	1810984	NF_VEP:vep:splitVCF (152)	COMPLETED	0	2025-03-11 23:02:15.746	13m 57s	13m 57s	98.8%	27.9 MB	110.1 MB	11.7 GB	36.7 MB
155	0d/33119a	1819602	NF_VEP:vep:splitVCF (153)	COMPLETED	0	2025-03-11 23:16:13.310	13m 54s	13m 54s	98.8%	27.7 MB	110.1 MB	11.7 GB	36.8 MB
156	48/5b47e0	1828015	NF_VEP:vep:splitVCF (154)	COMPLETED	0	2025-03-11 23:30:07.545	14m	14m	98.8%	27.9 MB	110.1 MB	11.7 GB	37.3 MB
157	53/c55e48	1836610	NF_VEP:vep:splitVCF (155)	COMPLETED	0	2025-03-11 23:44:07.875	14m	14m	98.8%	27.8 MB	110.1 MB	11.7 GB	37.1 MB
158	21/49ea5a	1845240	NF_VEP:vep:splitVCF (156)	COMPLETED	0	2025-03-11 23:58:08.294	14m 5s	14m 5s	98.8%	27.9 MB	110.1 MB	11.7 GB	36.6 MB
159	9e/f8b871	1853635	NF_VEP:vep:splitVCF (157)	COMPLETED	0	2025-03-12 00:12:13.431	13m 57s	13m 56s	98.8%	27.9 MB	110.1 MB	11.7 GB	36.5 MB
160	23/3d64f3	1862308	NF_VEP:vep:splitVCF (158)	COMPLETED	0	2025-03-12 00:26:10.566	13m 52s	13m 52s	98.8%	27.7 MB	110.1 MB	11.7 GB	37.5 MB
161	58/ae0ccf	1870887	NF_VEP:vep:splitVCF (159)	COMPLETED	0	2025-03-12 00:40:02.957	14m 12s	14m 12s	98.9%	29.3 MB	110.1 MB	11.7 GB	36.8 MB
162	7f/d17713	1879530	NF_VEP:vep:splitVCF (160)	COMPLETED	0	2025-03-12 00:54:15.362	13m 56s	13m 56s	98.8%	27.8 MB	110.1 MB	11.7 GB	37.2 MB
163	8d/f5fb8f	1888144	NF_VEP:vep:splitVCF (161)	COMPLETED	0	2025-03-12 01:08:11.455	13m 49s	13m 49s	98.8%	27.9 MB	110.1 MB	11.7 GB	36.8 MB
165	b7/d6f285	1896512	NF_VEP:vep:splitVCF (163)	COMPLETED	0	2025-03-12 01:22:00.550	13m 53s	13m 52s	98.8%	27.7 MB	110.1 MB	11.7 GB	35.9 MB
166	7c/42bddb	1905164	NF_VEP:vep:splitVCF (164)	COMPLETED	0	2025-03-12 01:35:53.088	13m 43s	13m 42s	98.8%	27.7 MB	110.1 MB	11.7 GB	36.6 MB
164	1f/c60ab2	1913647	NF_VEP:vep:splitVCF (162)	COMPLETED	0	2025-03-12 01:49:35.747	13m 47s	13m 47s	98.8%	27.9 MB	111.1 MB	11.7 GB	36.6 MB
167	14/825487	1922325	NF_VEP:vep:splitVCF (165)	COMPLETED	0	2025-03-12 02:03:23.089	14m 5s	14m 5s	98.8%	27.8 MB	110.1 MB	11.7 GB	37.8 MB
168	3a/f333e6	1930695	NF_VEP:vep:splitVCF (166)	COMPLETED	0	2025-03-12 02:17:28.384	13m 55s	13m 55s	98.8%	27.8 MB	110.1 MB	11.7 GB	36.9 MB
170	db/aab175	1939341	NF_VEP:vep:splitVCF (168)	COMPLETED	0	2025-03-12 02:31:23.684	13m 56s	13m 56s	98.8%	27.7 MB	110.1 MB	11.7 GB	37.2 MB
169	cf/4052ae	1947934	NF_VEP:vep:splitVCF (167)	COMPLETED	0	2025-03-12 02:45:19.833	14m 8s	14m 7s	98.8%	27.8 MB	110.1 MB	11.7 GB	37.9 MB
172	13/822d31	1956588	NF_VEP:vep:splitVCF (170)	COMPLETED	0	2025-03-12 02:59:27.593	13m 54s	13m 54s	98.8%	27.7 MB	110.1 MB	11.7 GB	36.7 MB
171	e0/3fcf6b	1965204	NF_VEP:vep:splitVCF (169)	COMPLETED	0	2025-03-12 03:13:21.772	14m 44s	14m 44s	98.6%	27.9 MB	110.1 MB	11.7 GB	36.6 MB
174	36/f8aa7c	1974058	NF_VEP:vep:splitVCF (172)	COMPLETED	0	2025-03-12 03:28:06.284	14m 44s	14m 43s	98.6%	27.8 MB	110.1 MB	11.7 GB	36.5 MB
175	cc/b83c4b	1982587	NF_VEP:vep:splitVCF (173)	COMPLETED	0	2025-03-12 03:42:50.116	14m 51s	14m 51s	98.5%	27.8 MB	110.1 MB	11.7 GB	36.7 MB
176	c8/ace430	1991361	NF_VEP:vep:splitVCF (174)	COMPLETED	0	2025-03-12 03:57:41.432	14m 33s	14m 32s	98.5%	30.3 MB	112.1 MB	11.7 GB	36.3 MB
173	32/152ae4	2000130	NF_VEP:vep:splitVCF (171)	COMPLETED	0	2025-03-12 04:12:14.400	14m 34s	14m 34s	98.4%	27.8 MB	110.1 MB	11.7 GB	36.5 MB
178	3d/d28ac9	2008784	NF_VEP:vep:splitVCF (176)	COMPLETED	0	2025-03-12 04:26:48.862	14m 27s	14m 26s	98.5%	27.7 MB	110.1 MB	11.7 GB	36.7 MB
177	5b/46d864	2017527	NF_VEP:vep:splitVCF (175)	COMPLETED	0	2025-03-12 04:41:15.637	14m 23s	14m 22s	98.4%	27.8 MB	110.1 MB	11.7 GB	35.9 MB
180	3f/b26349	2026197	NF_VEP:vep:splitVCF (178)	COMPLETED	0	2025-03-12 04:55:38.593	14m 14s	14m 14s	98.5%	27.8 MB	110.1 MB	11.7 GB	36.6 MB
179	c7/84d8ad	2034890	NF_VEP:vep:splitVCF (177)	COMPLETED	0	2025-03-12 05:09:52.716	14m 8s	14m 8s	98.5%	27.9 MB	110.1 MB	11.7 GB	37 MB
181	b5/db7e02	2043543	NF_VEP:vep:splitVCF (179)	COMPLETED	0	2025-03-12 05:24:00.666	14m 27s	14m 27s	98.5%	27.7 MB	110.1 MB	11.7 GB	36.6 MB
182	4b/640058	2052262	NF_VEP:vep:splitVCF (180)	COMPLETED	0	2025-03-12 05:38:28.157	14m 13s	14m 13s	98.5%	27.8 MB	110.1 MB	11.7 GB	37.8 MB
183	c8/8999e3	2060648	NF_VEP:vep:splitVCF (181)	COMPLETED	0	2025-03-12 05:52:41.254	14m 9s	14m 8s	98.5%	27.7 MB	110.1 MB	11.7 GB	36.4 MB
184	0d/85512f	2069291	NF_VEP:vep:splitVCF (182)	COMPLETED	0	2025-03-12 06:06:49.941	14m 8s	14m 8s	98.4%	27.7 MB	110.1 MB	11.7 GB	36.9 MB
185	f7/a0740a	2077966	NF_VEP:vep:splitVCF (183)	COMPLETED	0	2025-03-12 06:20:58.408	14m 12s	14m 11s	98.4%	27.7 MB	110.1 MB	11.7 GB	36.7 MB
186	71/f563be	2086596	NF_VEP:vep:splitVCF (184)	COMPLETED	0	2025-03-12 06:35:10.456	14m 16s	14m 16s	98.4%	27.7 MB	110.1 MB	11.7 GB	37 MB
187	9d/72da3d	2095299	NF_VEP:vep:splitVCF (185)	COMPLETED	0	2025-03-12 06:49:26.863	14m 21s	14m 21s	98.5%	27.7 MB	110.1 MB	11.7 GB	37.4 MB
188	45/4ff160	2103988	NF_VEP:vep:splitVCF (186)	COMPLETED	0	2025-03-12 07:03:48.184	14m 29s	14m 29s	98.6%	29.2 MB	110.1 MB	11.7 GB	37.2 MB
190	59/db5d76	2112749	NF_VEP:vep:splitVCF (188)	COMPLETED	0	2025-03-12 07:18:17.141	14m 35s	14m 34s	98.5%	27.7 MB	110.1 MB	11.7 GB	36.4 MB
189	eb/002696	2121433	NF_VEP:vep:splitVCF (187)	COMPLETED	0	2025-03-12 07:32:52.006	14m 26s	14m 26s	98.5%	27.5 MB	110.1 MB	11.7 GB	37 MB
191	53/e01062	2129978	NF_VEP:vep:splitVCF (189)	COMPLETED	0	2025-03-12 07:47:18.000	14m 27s	14m 27s	98.5%	27.9 MB	110.1 MB	11.7 GB	36.3 MB
192	6a/45f22c	2138639	NF_VEP:vep:splitVCF (190)	COMPLETED	0	2025-03-12 08:01:45.369	14m 34s	14m 33s	98.5%	27.9 MB	110.1 MB	11.7 GB	36.9 MB
194	1d/3bf2e3	2147387	NF_VEP:vep:splitVCF (192)	COMPLETED	0	2025-03-12 08:16:19.187	14m 11s	14m 10s	98.5%	27.7 MB	110.1 MB	11.7 GB	36.3 MB
193	33/c90c4b	2156017	NF_VEP:vep:splitVCF (191)	COMPLETED	0	2025-03-12 08:30:30.111	14m 9s	14m 8s	98.5%	27.8 MB	111.1 MB	11.7 GB	36.2 MB
195	da/9ac609	2164682	NF_VEP:vep:splitVCF (193)	COMPLETED	0	2025-03-12 08:44:38.749	14m 16s	14m 15s	98.4%	27.7 MB	110.1 MB	11.7 GB	36.6 MB
197	b0/21dcc4	2173298	NF_VEP:vep:splitVCF (195)	COMPLETED	0	2025-03-12 08:58:54.415	14m 24s	14m 23s	98.4%	27.9 MB	110.1 MB	11.7 GB	36.4 MB
196	ea/dba992	2182069	NF_VEP:vep:splitVCF (194)	COMPLETED	0	2025-03-12 09:13:18.139	14m 5s	14m 4s	98.4%	27.8 MB	110.1 MB	11.7 GB	37.7 MB
199	3b/8b0bf6	2190520	NF_VEP:vep:splitVCF (197)	COMPLETED	0	2025-03-12 09:27:22.989	13m 48s	13m 47s	98.6%	29 MB	110.1 MB	11.7 GB	36.7 MB
198	bb/be36ba	2199062	NF_VEP:vep:splitVCF (196)	COMPLETED	0	2025-03-12 09:41:11.049	13m 45s	13m 45s	98.6%	27.7 MB	110.1 MB	11.7 GB	36.3 MB
201	a9/8b6120	2207668	NF_VEP:vep:splitVCF (199)	COMPLETED	0	2025-03-12 09:54:56.511	13m 47s	13m 47s	98.6%	27.7 MB	110.1 MB	11.7 GB	38.5 MB
200	e9/08a7dd	2216330	NF_VEP:vep:splitVCF (198)	COMPLETED	0	2025-03-12 10:08:43.828	13m 46s	13m 46s	98.7%	27.7 MB	110.1 MB	11.7 GB	37.3 MB
202	e6/6b5dd7	2224711	NF_VEP:vep:splitVCF (200)	COMPLETED	0	2025-03-12 10:22:30.380	13m 52s	13m 47s	98.6%	27.8 MB	110.1 MB	11.7 GB	36.5 MB
204	a2/52eacb	2233723	NF_VEP:vep:splitVCF (202)	COMPLETED	0	2025-03-12 10:36:22.761	13m 33s	13m 28s	97.9%	27.4 MB	110.1 MB	11.7 GB	36.7 MB
205	d1/3f5b20	2242338	NF_VEP:vep:splitVCF (203)	COMPLETED	0	2025-03-12 10:49:58.332	13m 17s	13m 12s	98.8%	27.7 MB	110.1 MB	11.7 GB	36.1 MB
203	49/0e098d	2250992	NF_VEP:vep:splitVCF (201)	COMPLETED	0	2025-03-12 11:03:15.459	13m 35s	13m 21s	98.1%	27.2 MB	110.1 MB	11.7 GB	36.2 MB
207	23/259ac8	2259909	NF_VEP:vep:splitVCF (205)	COMPLETED	0	2025-03-12 11:16:52.669	13m 22s	13m 18s	98.1%	27.5 MB	110.1 MB	11.7 GB	36.2 MB
206	d2/4728f9	2269072	NF_VEP:vep:splitVCF (204)	COMPLETED	0	2025-03-12 11:30:15.596	13m 18s	13m 10s	98.8%	27.8 MB	112.1 MB	11.7 GB	36.2 MB
208	c8/a1ffc3	2278244	NF_VEP:vep:splitVCF (206)	COMPLETED	0	2025-03-12 11:43:34.568	13m 54s	13m 23s	98.5%	27.5 MB	110.1 MB	11.7 GB	36.6 MB
209	a0/62dfed	2286715	NF_VEP:vep:splitVCF (207)	COMPLETED	0	2025-03-12 11:57:32.823	13m 19s	13m 14s	98.8%	27.6 MB	110.1 MB	11.7 GB	36.6 MB
210	1b/6fd92a	2295140	NF_VEP:vep:splitVCF (208)	COMPLETED	0	2025-03-12 12:10:51.866	13m 41s	13m 37s	98.7%	29 MB	110.1 MB	11.7 GB	36.7 MB
211	8d/344400	2303705	NF_VEP:vep:splitVCF (209)	COMPLETED	0	2025-03-12 12:24:33.014	13m 32s	13m 30s	98.8%	27.5 MB	110.1 MB	11.7 GB	36.6 MB
212	70/5afcf0	2312172	NF_VEP:vep:splitVCF (210)	COMPLETED	0	2025-03-12 12:38:05.504	13m 28s	13m 25s	98.8%	27.6 MB	110.1 MB	11.7 GB	37.6 MB
213	6b/e357e6	2320545	NF_VEP:vep:splitVCF (211)	COMPLETED	0	2025-03-12 12:51:33.360	13m 13s	13m 12s	98.9%	27.4 MB	110.1 MB	11.7 GB	37.3 MB
214	39/7dd9f4	2328980	NF_VEP:vep:splitVCF (212)	COMPLETED	0	2025-03-12 13:04:46.914	13m 36s	13m 34s	98.8%	27.5 MB	110.1 MB	11.7 GB	36.9 MB
215	87/f08e39	2337436	NF_VEP:vep:splitVCF (213)	COMPLETED	0	2025-03-12 13:18:23.135	15m 52s	15m 31s	98.3%	27.9 MB	110.1 MB	11.7 GB	37.4 MB
216	e8/cbd9ac	3091681	NF_VEP:vep:splitVCF (214)	COMPLETED	0	2025-03-12 13:34:16.148	15m 45s	15m 41s	98.6%	27.6 MB	110.1 MB	11.7 GB	36.9 MB
217	9c/54ca6d	4028667	NF_VEP:vep:splitVCF (215)	COMPLETED	0	2025-03-12 13:50:02.551	15m 41s	15m 39s	98.4%	27.7 MB	110.1 MB	11.7 GB	36.7 MB
218	e4/54c40c	932545	NF_VEP:vep:splitVCF (216)	COMPLETED	0	2025-03-12 14:05:44.157	15m 14s	15m 12s	98.4%	27.6 MB	110.1 MB	11.7 GB	36.6 MB
219	c3/41f262	1421943	NF_VEP:vep:splitVCF (217)	COMPLETED	0	2025-03-12 14:20:58.047	14m 23s	14m 22s	98.6%	27.7 MB	110.1 MB	11.7 GB	36.7 MB
220	4b/65c62d	1812795	NF_VEP:vep:splitVCF (218)	COMPLETED	0	2025-03-12 14:35:21.338	14m 45s	14m 44s	98.5%	27.9 MB	111.1 MB	11.7 GB	36.3 MB
221	44/06f5e0	2030208	NF_VEP:vep:splitVCF (219)	COMPLETED	0	2025-03-12 14:50:06.183	14m 56s	14m 55s	98.5%	27.6 MB	110.1 MB	11.7 GB	37.9 MB
222	b6/4b7448	2082689	NF_VEP:vep:splitVCF (220)	COMPLETED	0	2025-03-12 15:05:02.380	14m 23s	14m 22s	98.6%	29 MB	110.1 MB	11.7 GB	36.3 MB
223	7b/8e0856	2091634	NF_VEP:vep:splitVCF (221)	COMPLETED	0	2025-03-12 15:19:25.841	14m 28s	14m 27s	98.6%	27.5 MB	110.1 MB	11.7 GB	36.6 MB
224	82/3d57b4	2100567	NF_VEP:vep:splitVCF (222)	COMPLETED	0	2025-03-12 15:33:54.041	14m 28s	14m 27s	98.6%	27.9 MB	110.1 MB	11.7 GB	37 MB
226	bf/4b8a70	2109492	NF_VEP:vep:splitVCF (224)	COMPLETED	0	2025-03-12 15:48:22.467	14m 33s	14m 32s	98.6%	27.9 MB	110.1 MB	11.7 GB	36.6 MB
225	ec/e20deb	2118445	NF_VEP:vep:splitVCF (223)	COMPLETED	0	2025-03-12 16:02:55.242	14m 34s	14m 33s	98.6%	27.8 MB	110.1 MB	11.7 GB	37.4 MB
227	9b/1f5235	2127162	NF_VEP:vep:splitVCF (225)	COMPLETED	0	2025-03-12 16:17:29.253	14m 32s	14m 31s	98.7%	27.6 MB	110.1 MB	11.7 GB	37.2 MB
229	2e/e1fb13	2136137	NF_VEP:vep:splitVCF (227)	COMPLETED	0	2025-03-12 16:32:00.880	14m 40s	14m 38s	98.6%	27.9 MB	110.1 MB	11.7 GB	37.5 MB
228	11/daf31f	2145048	NF_VEP:vep:splitVCF (226)	COMPLETED	0	2025-03-12 16:46:40.513	14m 38s	14m 37s	98.6%	27.6 MB	110.1 MB	11.7 GB	37.5 MB
230	87/2f1dab	2154058	NF_VEP:vep:splitVCF (228)	COMPLETED	0	2025-03-12 17:01:18.530	14m 37s	14m 36s	98.6%	27.8 MB	110.1 MB	11.7 GB	37.4 MB
231	0b/aee877	2163046	NF_VEP:vep:splitVCF (229)	COMPLETED	0	2025-03-12 17:15:55.230	14m 34s	14m 33s	98.6%	27.9 MB	110.1 MB	11.7 GB	36.9 MB
232	69/9a4e97	2171977	NF_VEP:vep:splitVCF (230)	COMPLETED	0	2025-03-12 17:30:29.522	14m 38s	14m 37s	98.6%	27.7 MB	110.1 MB	11.7 GB	36.5 MB
233	e6/e906c9	2180968	NF_VEP:vep:splitVCF (231)	COMPLETED	0	2025-03-12 17:45:07.764	14m 36s	14m 35s	98.6%	27.7 MB	110.1 MB	11.7 GB	36.4 MB
235	ec/15025b	2189874	NF_VEP:vep:splitVCF (233)	COMPLETED	0	2025-03-12 17:59:43.551	14m 52s	14m 52s	98.6%	28 MB	111.9 MB	11.7 GB	37.9 MB
234	5f/b8008a	2198947	NF_VEP:vep:splitVCF (232)	COMPLETED	0	2025-03-12 18:14:36.066	14m 44s	14m 43s	98.6%	27.7 MB	110.1 MB	11.7 GB	36.4 MB
236	f6/8c8a31	2207736	NF_VEP:vep:splitVCF (234)	COMPLETED	0	2025-03-12 18:29:20.184	14m 53s	14m 53s	98.6%	27.7 MB	111.9 MB	11.7 GB	42.1 MB
237	12/7820ae	2216827	NF_VEP:vep:splitVCF (235)	COMPLETED	0	2025-03-12 18:44:13.637	14m 59s	14m 58s	98.6%	27.9 MB	111.7 MB	11.7 GB	39.9 MB
238	c5/bde439	2225935	NF_VEP:vep:splitVCF (236)	COMPLETED	0	2025-03-12 18:59:12.909	14m 54s	14m 53s	98.6%	28.1 MB	111 MB	11.7 GB	39.7 MB
239	af/3168ee	2234946	NF_VEP:vep:splitVCF (237)	COMPLETED	0	2025-03-12 19:14:06.830	15m 14s	15m 13s	98.7%	27.5 MB	111.8 MB	11.7 GB	41.7 MB
241	c6/f49292	2244049	NF_VEP:vep:splitVCF (239)	COMPLETED	0	2025-03-12 19:29:20.993	15m 15s	15m 14s	98.7%	28.2 MB	112 MB	11.7 GB	40.3 MB
240	91/4faa30	2253286	NF_VEP:vep:splitVCF (238)	COMPLETED	0	2025-03-12 19:44:35.835	13m 35s	13m 34s	98.9%	27.9 MB	112.8 MB	11.7 GB	39.6 MB
242	9c/0c7c93	2261729	NF_VEP:vep:splitVCF (240)	COMPLETED	0	2025-03-12 19:58:10.592	13m 14s	13m 13s	99.0%	27.8 MB	111.4 MB	11.7 GB	37 MB
243	e8/8bca5a	2270217	NF_VEP:vep:splitVCF (241)	COMPLETED	0	2025-03-12 20:11:24.280	13m 11s	13m 10s	99.0%	27.7 MB	110.1 MB	11.7 GB	36.9 MB
244	3e/90e0d5	2278618	NF_VEP:vep:splitVCF (242)	COMPLETED	0	2025-03-12 20:24:35.641	13m 26s	13m 25s	98.9%	29.1 MB	110.1 MB	11.7 GB	36.9 MB
245	ab/2f5d42	2287762	NF_VEP:vep:splitVCF (243)	COMPLETED	0	2025-03-12 20:38:01.426	13m 37s	13m 37s	98.9%	29.1 MB	110.1 MB	11.7 GB	35.1 MB
246	4d/f622e9	2296358	NF_VEP:vep:splitVCF (244)	COMPLETED	0	2025-03-12 20:51:38.933	13m 41s	13m 41s	98.9%	27 MB	110.1 MB	11.7 GB	33 MB
247	8d/183ea9	2304887	NF_VEP:vep:splitVCF (245)	COMPLETED	0	2025-03-12 21:05:20.357	13m 35s	13m 34s	98.9%	27.7 MB	110.1 MB	11.7 GB	33.8 MB
248	85/4a9732	2313137	NF_VEP:vep:splitVCF (246)	COMPLETED	0	2025-03-12 21:18:55.646	13m 37s	13m 36s	98.9%	27.2 MB	110.1 MB	11.7 GB	36.8 MB
249	11/e60078	2321716	NF_VEP:vep:splitVCF (247)	COMPLETED	0	2025-03-12 21:32:32.702	13m 38s	13m 37s	98.9%	29 MB	110.1 MB	11.7 GB	37.2 MB
250	3d/f0725f	2330189	NF_VEP:vep:splitVCF (248)	COMPLETED	0	2025-03-12 21:46:10.640	13m 39s	13m 38s	98.9%	26.2 MB	110.1 MB	11.7 GB	30.2 MB
251	9d/312f8e	2338752	NF_VEP:vep:runVEPonVCF (1)	FAILED	127	2025-03-12 21:59:49.901	399ms	293ms	-	-	-	-	-
252	fc/ef2777	-	NF_VEP:vep:runVEPonVCF (2)	ABORTED	-	2025-03-12 21:59:50.384	-	-	-	-	-	-	-
