task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
140	2f/07bad7	39205851	NF_VEP:vep:splitVCF (138)	COMPLETED	0	2025-03-28 22:27:35.256	18m 7s	17m 25s	96.3%	26.8 MB	68.1 MB	11.7 GB	38.2 MB
141	7d/3caaa6	39205854	NF_VEP:vep:splitVCF (139)	COMPLETED	0	2025-03-28 22:27:35.454	18m 11s	17m 25s	96.1%	26.6 MB	68.1 MB	11.7 GB	39 MB
143	2b/40d424	39205860	NF_VEP:vep:splitVCF (141)	COMPLETED	0	2025-03-28 22:27:35.780	18m 11s	17m 18s	98.1%	26.6 MB	68.1 MB	11.7 GB	38.9 MB
144	d6/1361ed	39205862	NF_VEP:vep:splitVCF (142)	COMPLETED	0	2025-03-28 22:27:35.904	18m 11s	18m 2s	99.2%	26.9 MB	68.1 MB	11.7 GB	38.8 MB
145	f8/38fe88	39205876	NF_VEP:vep:splitVCF (143)	COMPLETED	0	2025-03-28 22:27:36.097	18m 11s	18m 1s	99.1%	26.8 MB	68.1 MB	11.7 GB	38.8 MB
146	8d/6ed0ef	39205878	NF_VEP:vep:splitVCF (144)	COMPLETED	0	2025-03-28 22:27:36.251	18m 11s	18m 1s	99.2%	26.6 MB	68.1 MB	11.7 GB	39 MB
147	44/8a0286	39205881	NF_VEP:vep:splitVCF (145)	COMPLETED	0	2025-03-28 22:27:36.399	18m 10s	17m 59s	99.6%	26 MB	68.1 MB	11.7 GB	38.8 MB
148	47/d6faa4	39206134	NF_VEP:vep:splitVCF (146)	COMPLETED	0	2025-03-28 22:27:47.024	18m	17m 33s	99.4%	26.5 MB	68.1 MB	11.7 GB	38 MB
176	15/1df318	39206362	NF_VEP:vep:splitVCF (174)	COMPLETED	0	2025-03-28 22:27:59.243	17m 48s	17m 23s	99.3%	26.2 MB	70.1 MB	11.7 GB	38.1 MB
183	dd/62b710	39206590	NF_VEP:vep:splitVCF (181)	COMPLETED	0	2025-03-28 22:28:12.175	17m 35s	17m 29s	99.5%	26.7 MB	68.1 MB	11.7 GB	38.3 MB
184	a6/b3f421	39206592	NF_VEP:vep:splitVCF (182)	COMPLETED	0	2025-03-28 22:28:12.299	17m 35s	16m 57s	99.5%	26.6 MB	68.1 MB	11.7 GB	38.7 MB
186	c6/8901b5	39206596	NF_VEP:vep:splitVCF (184)	COMPLETED	0	2025-03-28 22:28:12.402	17m 35s	17m 1s	99.5%	26.4 MB	68.1 MB	11.7 GB	38.9 MB
124	01/9eece8	39205778	NF_VEP:vep:splitVCF (122)	COMPLETED	0	2025-03-28 22:27:32.491	18m 29s	18m 10s	99.4%	26.6 MB	68.1 MB	11.7 GB	39.4 MB
125	86/f38aa3	39205781	NF_VEP:vep:splitVCF (123)	COMPLETED	0	2025-03-28 22:27:32.643	18m 29s	18m 7s	96.0%	26.6 MB	68.1 MB	11.7 GB	38.8 MB
127	1b/945e58	39205783	NF_VEP:vep:splitVCF (125)	COMPLETED	0	2025-03-28 22:27:32.775	18m 29s	18m 7s	95.8%	26.3 MB	68.1 MB	11.7 GB	38.5 MB
126	da/2a3840	39205786	NF_VEP:vep:splitVCF (124)	COMPLETED	0	2025-03-28 22:27:32.903	18m 29s	18m 7s	95.8%	26.5 MB	68.1 MB	11.7 GB	39 MB
136	34/e7ebb4	39205840	NF_VEP:vep:splitVCF (134)	COMPLETED	0	2025-03-28 22:27:34.644	18m 28s	18m 11s	99.0%	26.4 MB	68.1 MB	11.7 GB	38.1 MB
137	fe/36a6bc	39205842	NF_VEP:vep:splitVCF (135)	COMPLETED	0	2025-03-28 22:27:34.775	18m 28s	18m 6s	99.4%	26.2 MB	70.1 MB	11.7 GB	38.2 MB
155	3f/f7163f	39206161	NF_VEP:vep:splitVCF (153)	COMPLETED	0	2025-03-28 22:27:48.149	18m 14s	17m 58s	99.2%	26.6 MB	68.1 MB	11.7 GB	38.7 MB
168	06/91a257	39206306	NF_VEP:vep:splitVCF (166)	COMPLETED	0	2025-03-28 22:27:57.925	18m 5s	17m 30s	99.3%	26.6 MB	68.1 MB	11.7 GB	38.9 MB
173	76/781afe	39206349	NF_VEP:vep:splitVCF (171)	COMPLETED	0	2025-03-28 22:27:58.733	18m 4s	17m 46s	97.4%	26.8 MB	68.1 MB	11.7 GB	38.4 MB
172	d5/fb355a	39206355	NF_VEP:vep:splitVCF (170)	COMPLETED	0	2025-03-28 22:27:58.832	18m 4s	17m 46s	97.4%	26.4 MB	68.1 MB	11.7 GB	38.6 MB
174	75/fede15	39206358	NF_VEP:vep:splitVCF (172)	COMPLETED	0	2025-03-28 22:27:58.996	18m 4s	17m 46s	97.4%	26.6 MB	68.1 MB	11.7 GB	38.4 MB
175	4e/2e5d20	39206360	NF_VEP:vep:splitVCF (173)	COMPLETED	0	2025-03-28 22:27:59.127	18m 4s	17m 46s	97.3%	26.5 MB	68.1 MB	11.7 GB	38.6 MB
182	80/c6ef86	39206587	NF_VEP:vep:splitVCF (180)	COMPLETED	0	2025-03-28 22:28:12.066	17m 51s	17m 29s	99.3%	26 MB	68.1 MB	11.7 GB	39.6 MB
192	ca/e04f0b	39207457	NF_VEP:vep:splitVCF (190)	COMPLETED	0	2025-03-28 22:28:52.564	17m 11s	16m 54s	99.5%	26.8 MB	68.1 MB	11.7 GB	38.7 MB
196	6d/c7a4a8	39207466	NF_VEP:vep:splitVCF (194)	COMPLETED	0	2025-03-28 22:28:53.101	17m 10s	16m 58s	99.8%	26.7 MB	68.1 MB	11.7 GB	39.6 MB
197	3e/c7fe88	39207488	NF_VEP:vep:splitVCF (195)	COMPLETED	0	2025-03-28 22:28:53.260	17m 10s	16m 51s	98.7%	26.9 MB	68.1 MB	11.7 GB	38.2 MB
198	28/f7f98b	39207491	NF_VEP:vep:splitVCF (196)	COMPLETED	0	2025-03-28 22:28:53.412	17m 10s	16m 52s	98.9%	26.7 MB	68.1 MB	11.7 GB	38.3 MB
160	c5/b10e82	39206286	NF_VEP:vep:splitVCF (158)	COMPLETED	0	2025-03-28 22:27:56.981	18m 30s	18m 10s	97.6%	26.6 MB	68.1 MB	11.7 GB	39.3 MB
162	f3/ca337c	39206289	NF_VEP:vep:splitVCF (160)	COMPLETED	0	2025-03-28 22:27:57.147	18m 30s	18m 10s	97.6%	26.6 MB	68.1 MB	11.7 GB	39 MB
163	99/546c9e	39206296	NF_VEP:vep:splitVCF (161)	COMPLETED	0	2025-03-28 22:27:57.344	18m 29s	18m 10s	97.7%	26.4 MB	68.1 MB	11.7 GB	38.6 MB
164	39/c9be92	39206298	NF_VEP:vep:splitVCF (162)	COMPLETED	0	2025-03-28 22:27:57.479	18m 29s	18m 10s	97.5%	26.3 MB	69.1 MB	11.7 GB	38.4 MB
121	d6/a78952	39205419	NF_VEP:vep:splitVCF (119)	COMPLETED	0	2025-03-28 22:27:11.924	19m 25s	18m 52s	95.6%	26.5 MB	68.1 MB	11.7 GB	38.1 MB
122	62/64a2f3	39205760	NF_VEP:vep:splitVCF (120)	COMPLETED	0	2025-03-28 22:27:31.932	19m 5s	18m 21s	96.3%	26.6 MB	70.1 MB	11.7 GB	37.8 MB
130	43/179076	39205826	NF_VEP:vep:splitVCF (128)	COMPLETED	0	2025-03-28 22:27:33.668	19m 13s	18m 17s	96.4%	26.6 MB	68.1 MB	11.7 GB	38.7 MB
131	22/7d360d	39205814	NF_VEP:vep:splitVCF (129)	COMPLETED	0	2025-03-28 22:27:33.503	19m 13s	18m 17s	97.8%	26.5 MB	68.1 MB	11.7 GB	39.6 MB
129	ad/f02e58	39205789	NF_VEP:vep:splitVCF (127)	COMPLETED	0	2025-03-28 22:27:33.130	19m 14s	18m 16s	98.2%	26.7 MB	68.1 MB	11.7 GB	39.8 MB
132	be/eac8d6	39205829	NF_VEP:vep:splitVCF (130)	COMPLETED	0	2025-03-28 22:27:33.804	19m 13s	18m 17s	96.3%	26.7 MB	68.1 MB	11.7 GB	39.2 MB
134	e5/2d8070	39205834	NF_VEP:vep:splitVCF (132)	COMPLETED	0	2025-03-28 22:27:34.334	19m 12s	18m 20s	95.8%	26.4 MB	68.1 MB	11.7 GB	38.4 MB
133	c4/2cb774	39205832	NF_VEP:vep:splitVCF (131)	COMPLETED	0	2025-03-28 22:27:34.193	19m 13s	18m 20s	95.7%	26.7 MB	68.1 MB	11.7 GB	38.6 MB
135	06/a70836	39205837	NF_VEP:vep:splitVCF (133)	COMPLETED	0	2025-03-28 22:27:34.513	19m 12s	18m 20s	95.7%	26.4 MB	68.1 MB	11.7 GB	38 MB
142	33/7d7fa2	39205857	NF_VEP:vep:splitVCF (140)	COMPLETED	0	2025-03-28 22:27:35.635	19m 11s	18m 17s	93.8%	26.5 MB	68.1 MB	11.7 GB	38.8 MB
151	46/55fbf0	39206152	NF_VEP:vep:splitVCF (149)	COMPLETED	0	2025-03-28 22:27:47.574	19m 4s	18m 18s	94.1%	26 MB	70.1 MB	11.7 GB	38.3 MB
152	3a/fac08d	39206154	NF_VEP:vep:splitVCF (150)	COMPLETED	0	2025-03-28 22:27:47.718	19m 4s	18m 18s	94.0%	26.6 MB	68.1 MB	11.7 GB	38 MB
153	18/a64c0c	39206157	NF_VEP:vep:splitVCF (151)	COMPLETED	0	2025-03-28 22:27:47.854	19m 4s	18m 18s	94.0%	26.9 MB	68.1 MB	11.7 GB	38.5 MB
154	be/2b1442	39206159	NF_VEP:vep:splitVCF (152)	COMPLETED	0	2025-03-28 22:27:48.003	19m 4s	18m 18s	94.1%	26.7 MB	68.1 MB	11.7 GB	38.6 MB
166	fa/836a39	39206303	NF_VEP:vep:splitVCF (164)	COMPLETED	0	2025-03-28 22:27:57.762	18m 54s	18m 32s	95.8%	26.3 MB	68.1 MB	11.7 GB	38.4 MB
167	13/062d54	39206309	NF_VEP:vep:splitVCF (165)	COMPLETED	0	2025-03-28 22:27:58.102	18m 54s	18m 32s	95.9%	26.2 MB	68.1 MB	11.7 GB	39.7 MB
171	25/0c5141	39206347	NF_VEP:vep:splitVCF (169)	COMPLETED	0	2025-03-28 22:27:58.612	18m 53s	17m 57s	99.4%	26.1 MB	68.1 MB	11.7 GB	38.4 MB
177	22/0eed4a	39206364	NF_VEP:vep:splitVCF (175)	COMPLETED	0	2025-03-28 22:27:59.368	18m 53s	18m 4s	97.8%	26.7 MB	68.1 MB	11.7 GB	37.7 MB
178	1e/565276	39206366	NF_VEP:vep:splitVCF (176)	COMPLETED	0	2025-03-28 22:27:59.493	18m 53s	18m 6s	97.8%	26.5 MB	68.1 MB	11.7 GB	38.6 MB
185	56/f8d625	39207068	NF_VEP:vep:splitVCF (183)	COMPLETED	0	2025-03-28 22:28:37.005	18m 15s	17m 49s	99.6%	26.6 MB	68.1 MB	11.7 GB	38.6 MB
179	9f/eafef3	39206370	NF_VEP:vep:splitVCF (177)	COMPLETED	0	2025-03-28 22:27:59.625	18m 52s	18m 4s	97.9%	26.5 MB	68.1 MB	11.7 GB	38.8 MB
159	9e/44387a	39206168	NF_VEP:vep:splitVCF (157)	COMPLETED	0	2025-03-28 22:27:48.570	19m 8s	18m 36s	94.2%	26.8 MB	68.1 MB	11.7 GB	38.4 MB
158	f7/8f7453	39206170	NF_VEP:vep:splitVCF (156)	COMPLETED	0	2025-03-28 22:27:48.695	19m 8s	18m 36s	94.1%	26.5 MB	68.1 MB	11.7 GB	38.5 MB
161	dc/31f0cc	39206173	NF_VEP:vep:splitVCF (159)	COMPLETED	0	2025-03-28 22:27:48.825	19m 8s	18m 36s	94.1%	26.5 MB	68.1 MB	11.7 GB	38.6 MB
191	ab/f7fbee	39207448	NF_VEP:vep:splitVCF (189)	COMPLETED	0	2025-03-28 22:28:52.096	18m 5s	17m 52s	99.4%	26.3 MB	68.1 MB	11.7 GB	38.2 MB
193	0f/f2f0c4	39207454	NF_VEP:vep:splitVCF (191)	COMPLETED	0	2025-03-28 22:28:52.408	18m 5s	17m 18s	99.6%	26.7 MB	69.1 MB	11.7 GB	38 MB
194	75/2fd00c	39207459	NF_VEP:vep:splitVCF (192)	COMPLETED	0	2025-03-28 22:28:52.690	18m 5s	17m 45s	99.2%	26.5 MB	68.1 MB	11.7 GB	38.1 MB
195	27/2305e8	39207463	NF_VEP:vep:splitVCF (193)	COMPLETED	0	2025-03-28 22:28:52.842	18m 5s	17m 49s	99.0%	26.8 MB	68.1 MB	11.7 GB	38.5 MB
199	1b/10d2ed	39207545	NF_VEP:vep:splitVCF (197)	COMPLETED	0	2025-03-28 22:28:56.929	18m 1s	17m 23s	96.0%	26.7 MB	68.1 MB	11.7 GB	38.6 MB
200	fb/3c9342	39207547	NF_VEP:vep:splitVCF (198)	COMPLETED	0	2025-03-28 22:28:57.033	18m 1s	17m 23s	96.1%	26.6 MB	68.1 MB	11.7 GB	39.2 MB
201	80/cbdb5b	39207550	NF_VEP:vep:splitVCF (199)	COMPLETED	0	2025-03-28 22:28:57.188	18m 1s	17m 23s	96.0%	26.7 MB	68.1 MB	11.7 GB	40.3 MB
202	ed/cf0d0d	39207552	NF_VEP:vep:splitVCF (200)	COMPLETED	0	2025-03-28 22:28:57.336	18m 1s	17m 23s	96.0%	26.8 MB	68.1 MB	11.7 GB	38.3 MB
190	b7/5af00b	39207450	NF_VEP:vep:splitVCF (188)	COMPLETED	0	2025-03-28 22:28:52.232	19m 10s	18m 33s	96.7%	26 MB	68.1 MB	11.7 GB	38.2 MB
263	74/0e311e	39222266	NF_VEP:vep:runVEPonVCF (13)	COMPLETED	0	2025-03-28 22:46:04.366	4m 17s	4m 8s	97.6%	306.2 MB	324.4 MB	898.7 MB	836.4 MB
254	49/69d3a8	39222242	NF_VEP:vep:runVEPonVCF (4)	COMPLETED	0	2025-03-28 22:46:02.945	4m 59s	4m 27s	97.9%	293 MB	311 MB	884.1 MB	823.9 MB
260	11/7a0adf	39222257	NF_VEP:vep:runVEPonVCF (10)	COMPLETED	0	2025-03-28 22:46:03.906	4m 58s	4m 26s	97.7%	366.6 MB	384.6 MB	869.7 MB	805.6 MB
261	4d/efd3d1	39222261	NF_VEP:vep:runVEPonVCF (11)	COMPLETED	0	2025-03-28 22:46:04.076	4m 58s	4m 45s	97.3%	337.1 MB	355.4 MB	956.2 MB	829.2 MB
264	72/e73075	39222268	NF_VEP:vep:runVEPonVCF (14)	COMPLETED	0	2025-03-28 22:46:04.487	4m 58s	4m 46s	97.7%	310.4 MB	328.4 MB	902.3 MB	840 MB
265	d0/ba642c	39222270	NF_VEP:vep:runVEPonVCF (15)	COMPLETED	0	2025-03-28 22:46:04.585	4m 58s	4m 46s	97.7%	404.5 MB	422.8 MB	903 MB	841.4 MB
276	90/b192c6	39222854	NF_VEP:vep:runVEPonVCF (26)	COMPLETED	0	2025-03-28 22:46:47.611	4m 19s	4m 14s	97.8%	212 MB	229.9 MB	836.4 MB	779.7 MB
252	42/aa75e6	39222234	NF_VEP:vep:runVEPonVCF (2)	COMPLETED	0	2025-03-28 22:46:02.426	5m 19s	5m 14s	97.5%	425.8 MB	443.7 MB	872.5 MB	814.9 MB
253	cd/2def4f	39222240	NF_VEP:vep:runVEPonVCF (3)	COMPLETED	0	2025-03-28 22:46:02.817	5m 19s	5m 14s	97.7%	356.5 MB	374.6 MB	900.9 MB	839.6 MB
257	db/6fa07a	39222249	NF_VEP:vep:runVEPonVCF (7)	COMPLETED	0	2025-03-28 22:46:03.422	5m 18s	5m 7s	97.2%	334.3 MB	352.7 MB	912.9 MB	849.3 MB
256	d0/d5dc4f	39222247	NF_VEP:vep:runVEPonVCF (6)	COMPLETED	0	2025-03-28 22:46:03.262	5m 54s	5m 19s	97.9%	389 MB	407.2 MB	904 MB	842.8 MB
259	6a/6f8556	39222255	NF_VEP:vep:runVEPonVCF (9)	COMPLETED	0	2025-03-28 22:46:03.750	5m 58s	5m 44s	97.8%	336.7 MB	354.4 MB	904.4 MB	844.5 MB
262	34/676c9d	39222263	NF_VEP:vep:runVEPonVCF (12)	COMPLETED	0	2025-03-28 22:46:04.217	5m 58s	5m 29s	97.3%	370.8 MB	389 MB	910.5 MB	848.2 MB
266	85/74a122	39222503	NF_VEP:vep:runVEPonVCF (16)	COMPLETED	0	2025-03-28 22:46:27.126	5m 35s	5m 20s	97.1%	325.5 MB	343.5 MB	904.2 MB	843.4 MB
268	11/0c982d	39222508	NF_VEP:vep:runVEPonVCF (18)	COMPLETED	0	2025-03-28 22:46:27.422	5m 35s	5m 23s	97.0%	320.2 MB	338.6 MB	913.5 MB	849.4 MB
280	a6/09a92d	39222942	NF_VEP:vep:runVEPonVCF (30)	COMPLETED	0	2025-03-28 22:46:52.267	5m 10s	4m 32s	97.1%	357.8 MB	375.8 MB	881 MB	821.2 MB
285	0c/1e87fd	39222962	NF_VEP:vep:runVEPonVCF (35)	COMPLETED	0	2025-03-28 22:46:52.915	5m 10s	4m 40s	96.7%	264.3 MB	282 MB	860.2 MB	802.1 MB
288	55/65b76b	39222971	NF_VEP:vep:runVEPonVCF (38)	COMPLETED	0	2025-03-28 22:46:53.279	5m 9s	4m 48s	96.3%	277.5 MB	295.9 MB	861.4 MB	802.8 MB
292	03/876f8f	39223039	NF_VEP:vep:runVEPonVCF (42)	COMPLETED	0	2025-03-28 22:46:57.125	5m 6s	4m 42s	97.3%	328.6 MB	346.3 MB	877.4 MB	818.8 MB
293	be/59ce0b	39223043	NF_VEP:vep:runVEPonVCF (43)	COMPLETED	0	2025-03-28 22:46:57.296	5m 6s	4m 48s	97.2%	328.7 MB	346.4 MB	874.9 MB	815.3 MB
300	cd/55f8b5	39223069	NF_VEP:vep:runVEPonVCF (50)	COMPLETED	0	2025-03-28 22:46:58.385	5m 5s	4m 30s	97.3%	320 MB	338.3 MB	907.7 MB	843.8 MB
301	ae/2b993d	39223072	NF_VEP:vep:runVEPonVCF (51)	COMPLETED	0	2025-03-28 22:46:58.521	5m 5s	4m 26s	97.4%	327.3 MB	345.3 MB	902.5 MB	839.9 MB
272	f6/0d66c8	39222839	NF_VEP:vep:runVEPonVCF (22)	COMPLETED	0	2025-03-28 22:46:46.972	5m 25s	5m 16s	97.9%	373.3 MB	391.5 MB	885 MB	825.6 MB
297	ae/3e8948	39223057	NF_VEP:vep:runVEPonVCF (47)	COMPLETED	0	2025-03-28 22:46:57.926	5m 14s	5m 2s	96.7%	373.9 MB	392.3 MB	895.8 MB	834.8 MB
258	d6/571c14	39222252	NF_VEP:vep:runVEPonVCF (8)	COMPLETED	0	2025-03-28 22:46:03.615	6m 23s	6m 10s	97.1%	446.2 MB	464.3 MB	929.1 MB	855.5 MB
255	2f/b1b063	39222244	NF_VEP:vep:runVEPonVCF (5)	COMPLETED	0	2025-03-28 22:46:03.099	6m 24s	5m 54s	98.1%	408.3 MB	426.1 MB	902.4 MB	843.2 MB
271	af/48d206	39222670	NF_VEP:vep:runVEPonVCF (21)	COMPLETED	0	2025-03-28 22:46:37.003	5m 50s	5m 18s	97.6%	329.5 MB	347.7 MB	902.2 MB	841.3 MB
281	90/a5c04f	39222935	NF_VEP:vep:runVEPonVCF (31)	COMPLETED	0	2025-03-28 22:46:51.994	5m 50s	5m 10s	98.1%	499.4 MB	515.5 MB	894.1 MB	835.1 MB
283	de/2f88ab	39222949	NF_VEP:vep:runVEPonVCF (33)	COMPLETED	0	2025-03-28 22:46:52.614	5m 54s	5m 22s	96.7%	314.5 MB	332.3 MB	870.5 MB	813.3 MB
279	13/10938f	39222868	NF_VEP:vep:runVEPonVCF (29)	COMPLETED	0	2025-03-28 22:46:48.041	5m 59s	5m 30s	97.5%	439.8 MB	457.9 MB	884.8 MB	825.6 MB
290	60/2ddf30	39222975	NF_VEP:vep:runVEPonVCF (40)	COMPLETED	0	2025-03-28 22:46:53.378	5m 53s	5m 25s	96.0%	411.3 MB	429.5 MB	910.8 MB	849.2 MB
289	ae/a1f9d1	39222977	NF_VEP:vep:runVEPonVCF (39)	COMPLETED	0	2025-03-28 22:46:53.483	5m 53s	5m 26s	95.9%	326.1 MB	344 MB	913.6 MB	850.7 MB
251	a0/5b8553	39222237	NF_VEP:vep:runVEPonVCF (1)	COMPLETED	0	2025-03-28 22:46:02.614	6m 54s	6m 26s	98.0%	359.9 MB	377.7 MB	922.1 MB	860.2 MB
267	60/f952c2	39222506	NF_VEP:vep:runVEPonVCF (17)	COMPLETED	0	2025-03-28 22:46:27.283	6m 30s	5m 52s	97.1%	326.1 MB	343.9 MB	894.8 MB	835.3 MB
269	43/a987bb	39222511	NF_VEP:vep:runVEPonVCF (19)	COMPLETED	0	2025-03-28 22:46:27.586	6m 29s	5m 38s	97.0%	338.6 MB	356.5 MB	912.2 MB	849.7 MB
270	d8/1ca2c1	39222667	NF_VEP:vep:runVEPonVCF (20)	COMPLETED	0	2025-03-28 22:46:36.884	6m 20s	5m 51s	98.1%	434.9 MB	453.2 MB	909.3 MB	850.5 MB
273	20/df0abc	39222844	NF_VEP:vep:runVEPonVCF (23)	COMPLETED	0	2025-03-28 22:46:47.148	6m 15s	5m 37s	97.5%	502.9 MB	520.8 MB	900.5 MB	840.9 MB
274	6d/3db9c3	39222852	NF_VEP:vep:runVEPonVCF (24)	COMPLETED	0	2025-03-28 22:46:47.472	6m 15s	5m 46s	97.5%	300.4 MB	318.4 MB	887.4 MB	829.3 MB
286	fb/e36c00	39222966	NF_VEP:vep:runVEPonVCF (36)	COMPLETED	0	2025-03-28 22:46:53.034	6m 9s	5m 32s	96.5%	352 MB	369.9 MB	895.8 MB	834.5 MB
287	69/f9b641	39222968	NF_VEP:vep:runVEPonVCF (37)	COMPLETED	0	2025-03-28 22:46:53.160	6m 9s	5m 31s	96.8%	332.4 MB	350.7 MB	879.8 MB	821.2 MB
291	f3/b31288	39223035	NF_VEP:vep:runVEPonVCF (41)	COMPLETED	0	2025-03-28 22:46:56.932	6m 5s	5m 43s	97.2%	311.8 MB	329.6 MB	906.5 MB	845.9 MB
294	fe/57bd82	39223045	NF_VEP:vep:runVEPonVCF (44)	COMPLETED	0	2025-03-28 22:46:57.406	6m 5s	5m 34s	97.2%	409.3 MB	426.9 MB	896.8 MB	838.7 MB
298	79/711363	39223065	NF_VEP:vep:runVEPonVCF (48)	COMPLETED	0	2025-03-28 22:46:58.248	6m 4s	5m 43s	97.5%	460.5 MB	478.9 MB	932.8 MB	871.8 MB
277	43/e5f102	39222861	NF_VEP:vep:runVEPonVCF (27)	COMPLETED	0	2025-03-28 22:46:47.730	6m 29s	6m 13s	97.0%	412.6 MB	430.4 MB	895.3 MB	837.4 MB
278	61/4bd18d	39222864	NF_VEP:vep:runVEPonVCF (28)	COMPLETED	0	2025-03-28 22:46:47.887	6m 29s	6m 10s	97.1%	442.4 MB	460.4 MB	909.5 MB	831.4 MB
295	f3/6d746a	39223050	NF_VEP:vep:runVEPonVCF (45)	COMPLETED	0	2025-03-28 22:46:57.563	6m 19s	5m 56s	97.2%	411.7 MB	430 MB	897.7 MB	839 MB
299	8e/7b3fb8	39223063	NF_VEP:vep:runVEPonVCF (49)	COMPLETED	0	2025-03-28 22:46:58.107	6m 19s	6m 8s	97.3%	398.7 MB	416.9 MB	934 MB	870.7 MB
302	23/2b1bf5	39223968	NF_VEP:vep:runVEPonVCF (52)	COMPLETED	0	2025-03-28 22:48:02.148	5m 45s	5m	97.8%	372.5 MB	390.7 MB	920.9 MB	857.2 MB
275	2b/22cbf4	39222847	NF_VEP:vep:runVEPonVCF (25)	COMPLETED	0	2025-03-28 22:46:47.338	7m 4s	6m 32s	97.8%	384.7 MB	403.3 MB	1.4 GB	847.6 MB
282	23/1948ea	39222947	NF_VEP:vep:runVEPonVCF (32)	COMPLETED	0	2025-03-28 22:46:52.464	6m 59s	6m 26s	97.1%	414.3 MB	432.3 MB	906.9 MB	848.3 MB
296	07/40f496	39223054	NF_VEP:vep:runVEPonVCF (46)	COMPLETED	0	2025-03-28 22:46:57.770	6m 54s	6m 15s	97.3%	409.4 MB	427.4 MB	913.5 MB	853.5 MB
284	0e/e96e82	39222959	NF_VEP:vep:runVEPonVCF (34)	COMPLETED	0	2025-03-28 22:46:52.776	7m 14s	6m 30s	97.0%	504.3 MB	522.4 MB	905.7 MB	846.9 MB
304	ba/045c49	39225780	NF_VEP:vep:runVEPonVCF (54)	COMPLETED	0	2025-03-28 22:51:02.079	4m	3m 47s	97.0%	461.8 MB	480 MB	917.5 MB	828.9 MB
307	87/b0487d	39225789	NF_VEP:vep:runVEPonVCF (57)	COMPLETED	0	2025-03-28 22:51:02.587	4m 19s	4m 9s	97.3%	281.9 MB	299.8 MB	864.2 MB	805.6 MB
303	bb/d2aa72	39225346	NF_VEP:vep:runVEPonVCF (53)	COMPLETED	0	2025-03-28 22:50:22.182	5m 20s	4m 42s	97.9%	367.1 MB	385.4 MB	914.2 MB	852.6 MB
305	f7/316c44	39225784	NF_VEP:vep:runVEPonVCF (55)	COMPLETED	0	2025-03-28 22:51:02.319	5m 24s	5m 1s	96.6%	300.2 MB	318.4 MB	904.3 MB	841.7 MB
306	9b/190f7c	39225786	NF_VEP:vep:runVEPonVCF (56)	COMPLETED	0	2025-03-28 22:51:02.458	5m 24s	5m 19s	97.1%	415.6 MB	433.4 MB	892.2 MB	832.9 MB
308	4c/54cf4c	39225791	NF_VEP:vep:runVEPonVCF (58)	COMPLETED	0	2025-03-28 22:51:02.740	5m 24s	4m 51s	97.4%	284.6 MB	302.5 MB	880.3 MB	806.3 MB
317	78/00694c	39226417	NF_VEP:vep:runVEPonVCF (67)	COMPLETED	0	2025-03-28 22:52:02.812	4m 24s	4m 4s	96.9%	342.5 MB	360.6 MB	862.6 MB	804.6 MB
311	31/8554ee	39226003	NF_VEP:vep:runVEPonVCF (61)	COMPLETED	0	2025-03-28 22:51:22.095	5m 20s	4m 50s	98.0%	500.3 MB	518.1 MB	879.6 MB	820.9 MB
313	67/5f0f93	39226356	NF_VEP:vep:runVEPonVCF (63)	COMPLETED	0	2025-03-28 22:51:57.159	4m 50s	4m 11s	97.6%	303.9 MB	321.7 MB	861.5 MB	803.4 MB
309	eb/c4401e	39225837	NF_VEP:vep:runVEPonVCF (59)	COMPLETED	0	2025-03-28 22:51:06.987	5m 55s	5m 28s	98.4%	346.6 MB	364.6 MB	896.1 MB	836.9 MB
324	59/ab684c	39226438	NF_VEP:vep:runVEPonVCF (74)	COMPLETED	0	2025-03-28 22:52:04.257	4m 58s	4m 26s	97.2%	317.9 MB	335.9 MB	872.3 MB	813.9 MB
310	c6/aef2ac	39226000	NF_VEP:vep:runVEPonVCF (60)	COMPLETED	0	2025-03-28 22:51:21.959	5m 45s	5m 25s	97.7%	397.2 MB	415.1 MB	898.1 MB	824.6 MB
336	33/cd2b5e	39226984	NF_VEP:vep:runVEPonVCF (86)	COMPLETED	0	2025-03-28 22:52:57.434	4m 9s	3m 51s	97.5%	274.9 MB	292.8 MB	858.5 MB	799.9 MB
319	0c/3fda73	39226425	NF_VEP:vep:runVEPonVCF (69)	COMPLETED	0	2025-03-28 22:52:03.265	5m 29s	5m 16s	97.7%	284.1 MB	300.8 MB	865.9 MB	809.1 MB
320	96/f51ab2	39226429	NF_VEP:vep:runVEPonVCF (70)	COMPLETED	0	2025-03-28 22:52:03.437	5m 28s	5m 3s	97.5%	374.5 MB	392.5 MB	886.3 MB	825.3 MB
321	04/020232	39226432	NF_VEP:vep:runVEPonVCF (71)	COMPLETED	0	2025-03-28 22:52:03.617	5m 28s	5m 14s	97.3%	395.4 MB	413.3 MB	875.9 MB	818.7 MB
323	ba/6cd362	39226437	NF_VEP:vep:runVEPonVCF (73)	COMPLETED	0	2025-03-28 22:52:04.077	5m 28s	4m 53s	97.4%	333.7 MB	351.6 MB	872.7 MB	814.1 MB
